t,MV,MVP,MVI,MVD,SP,PV,DV,Man
7.900000000000000000e+01,5.000000000000000000e+01,7.262725309858997491e+01,-2.262725307839185973e+01,-2.019811651212961009e-08,6.500000000000000000e+01,4.403999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+01,5.000000000000000000e+01,7.162239129522208714e+01,-2.162239127269342021e+01,-2.252866833297127487e-08,6.500000000000000000e+01,4.432999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.100000000000000000e+01,5.000000000000000000e+01,7.131053763210789498e+01,-2.131053762511623972e+01,-6.991655871818217261e-09,6.500000000000000000e+01,4.442000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.200000000000000000e+01,5.000000000000000000e+01,7.016707420068925671e+01,-2.016707417505318745e+01,-2.563607068238467247e-08,6.500000000000000000e+01,4.475000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.300000000000000000e+01,5.000000000000000000e+01,6.916221239732136894e+01,-1.916221237479270201e+01,-2.252866839392983726e-08,6.500000000000000000e+01,4.503999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.400000000000000000e+01,5.000000000000000000e+01,6.885035873420717678e+01,-1.885035872721552153e+01,-6.991655871818218088e-09,6.500000000000000000e+01,4.513000000000000256e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.500000000000000000e+01,5.000000000000000000e+01,6.794944815187734832e+01,-1.794944813167923314e+01,-2.019811631183718183e-08,6.500000000000000000e+01,4.539000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.600000000000000000e+01,5.000000000000000000e+01,6.684063512747140123e+01,-1.684063510261218255e+01,-2.485922020606312983e-08,6.500000000000000000e+01,4.571000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.700000000000000000e+01,5.000000000000000000e+01,6.583577332410349925e+01,-1.583577330157483054e+01,-2.252866838522147168e-08,6.500000000000000000e+01,4.600000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.800000000000000000e+01,5.000000000000000000e+01,6.559322047501470365e+01,-1.559322046957674957e+01,-5.437954623090126457e-09,6.500000000000000000e+01,4.607000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.900000000000000000e+01,5.000000000000000000e+01,6.458835867164681588e+01,-1.458835864911814717e+01,-2.252866816751230894e-08,6.500000000000000000e+01,4.635999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+01,5.000000000000000000e+01,6.347954564724085458e+01,-1.347954562238163412e+01,-2.485922023218822989e-08,6.500000000000000000e+01,4.667999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.100000000000000000e+01,5.000000000000000000e+01,6.313304157711398545e+01,-1.313304156934547962e+01,-7.768506522307087270e-09,6.500000000000000000e+01,4.678000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.200000000000000000e+01,5.000000000000000000e+01,6.237073262283490038e+01,-1.237073260574418576e+01,-1.709071382308991505e-08,6.500000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.300000000000000000e+01,5.000000000000000000e+01,6.126191959842894619e+01,-1.126191957356972573e+01,-2.485922017122966419e-08,6.500000000000000000e+01,4.732000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.400000000000000000e+01,5.000000000000000000e+01,6.011845616701030792e+01,-1.011845614137423688e+01,-2.563607088267710073e-08,6.500000000000000000e+01,4.764999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.500000000000000000e+01,5.000000000000000000e+01,6.001450494597224861e+01,-1.001450494364169685e+01,-2.330552160467961392e-09,6.500000000000000000e+01,4.767999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.600000000000000000e+01,5.000000000000000000e+01,5.900964314260435373e+01,-9.009643120075685019e+00,-2.252866813267884330e-08,6.500000000000000000e+01,4.796999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.700000000000000000e+01,5.000000000000000000e+01,5.900964314260435373e+01,-9.009643142604353727e+00,-2.525426310079368254e-16,6.500000000000000000e+01,4.796999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.800000000000000000e+01,5.000000000000000000e+01,5.790083011819839953e+01,-7.900830093339179960e+00,-2.485921997964560151e-08,6.500000000000000000e+01,4.828999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.900000000000000000e+01,5.000000000000000000e+01,5.790083011819839953e+01,-7.900830118198399532e+00,-2.786677304442259312e-16,6.500000000000000000e+01,4.828999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,5.000000000000000000e+01,5.679201709379244534e+01,-6.792017068933225765e+00,-2.485921997964560151e-08,6.500000000000000000e+01,4.860999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.010000000000000000e+02,5.000000000000000000e+01,5.589110651146261688e+01,-5.891106491264500811e+00,-2.019811651212961009e-08,6.500000000000000000e+01,4.886999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.020000000000000000e+02,5.000000000000000000e+01,5.564855366237381418e+01,-5.648553656935859202e+00,-5.437954596965026399e-09,6.500000000000000000e+01,4.893999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.030000000000000000e+02,5.000000000000000000e+01,5.453974063796785998e+01,-4.539740613108639522e+00,-2.485922004060416721e-08,6.500000000000000000e+01,4.925999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.040000000000000000e+02,5.000000000000000000e+01,5.408928534680293154e+01,-4.089285336703873064e+00,-1.009905839539894720e-08,6.500000000000000000e+01,4.939000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.050000000000000000e+02,5.000000000000000000e+01,5.343092761356190579e+01,-3.430927598801743805e+00,-1.476016197612315353e-08,6.500000000000000000e+01,4.957999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.060000000000000000e+02,5.000000000000000000e+01,5.277256988032085161e+01,-2.772569865560689628e+00,-1.476016202837390289e-08,6.500000000000000000e+01,4.977000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.070000000000000000e+02,5.000000000000000000e+01,5.232211458915595159e+01,-2.322114579056893113e+00,-1.009905828218963048e-08,6.500000000000000000e+01,4.989999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.080000000000000000e+02,5.000000000000000000e+01,5.121330156474999029e+01,-1.213301539890770275e+00,-2.485922009285436402e-08,6.500000000000000000e+01,5.021999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.090000000000000000e+02,5.000000000000000000e+01,5.121330156474999029e+01,-1.213301564749990069e+00,-2.786677317132773655e-16,6.500000000000000000e+01,5.021999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+02,5.000000000000000000e+01,5.006983813333135913e+01,-6.983810769528853157e-02,-2.563607060400937229e-08,6.500000000000000000e+01,5.054999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.110000000000000000e+02,5.000000000000000000e+01,5.006983813333135913e+01,-6.983813333135883983e-02,-2.873760970206062304e-16,6.500000000000000000e+01,5.054999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.120000000000000000e+02,5.000000000000000000e+01,4.896102510892540494e+01,1.038974915933815080e+00,-2.485921997964560151e-08,6.500000000000000000e+01,5.086999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.130000000000000000e+02,5.000000000000000000e+01,4.795616330555751006e+01,2.043836716971158207e+00,-2.252866838522147168e-08,6.500000000000000000e+01,5.115999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.140000000000000000e+02,5.000000000000000000e+01,4.729780557231646299e+01,2.702194442443698996e+00,-1.476016211545757030e-08,6.500000000000000000e+01,5.135000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.150000000000000000e+02,5.000000000000000000e+01,4.674339906011349655e+01,3.256600952316113684e+00,-1.242961015528149206e-08,6.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.160000000000000000e+02,5.000000000000000000e+01,4.559993562869483696e+01,4.400064396941234079e+00,-2.563607074334378741e-08,6.500000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.170000000000000000e+02,5.000000000000000000e+01,4.559993562869483696e+01,4.400064371305163036e+00,-2.873760985825219307e-16,6.500000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.180000000000000000e+02,5.000000000000000000e+01,4.449112260428890409e+01,5.508877420570315486e+00,-2.485921997964505227e-08,6.500000000000000000e+01,5.215999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.190000000000000000e+02,5.000000000000000000e+01,4.404066731312398275e+01,5.959332696975075727e+00,-1.009905839539894554e-08,6.500000000000000000e+01,5.228999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.200000000000000000e+02,5.000000000000000000e+01,4.338230957988294989e+01,6.617690434877212091e+00,-1.476016197612315353e-08,6.500000000000000000e+01,5.247999999999999687e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.210000000000000000e+02,5.000000000000000000e+01,4.303580550975608787e+01,6.964194498012418855e+00,-7.768506409098319801e-09,6.500000000000000000e+01,5.257999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.220000000000000000e+02,5.000000000000000000e+01,4.227349655547699570e+01,7.726503461613718038e+00,-1.709071382308991505e-08,6.500000000000000000e+01,5.279999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.230000000000000000e+02,5.000000000000000000e+01,4.113003312405833611e+01,8.869966901577734930e+00,-2.563607079559398753e-08,6.500000000000000000e+01,5.313000000000000256e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.240000000000000000e+02,5.000000000000000000e+01,4.113003312405833611e+01,8.869966875941663886e+00,-2.873760991682379888e-16,6.500000000000000000e+01,5.313000000000000256e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.250000000000000000e+02,5.000000000000000000e+01,4.113003312405833611e+01,8.869966875941663886e+00,-3.221438379993343126e-24,6.500000000000000000e+01,5.313000000000000256e+01,5.000000000000000000e+01,1.000000000000000000e+00
