t,MV,MVP,MVI,MVD,SP,PV,DV,Man
2.130000000000000000e+02,5.000000000000000000e+01,3.083886224129060771e+00,4.691611377820149187e+01,-2.330551951467162170e-09,6.500000000000000000e+01,6.410999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.140000000000000000e+02,5.000000000000000000e+01,3.083886224129060771e+00,4.691611377587094012e+01,-2.612510060772126184e-17,6.500000000000000000e+01,6.410999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.150000000000000000e+02,5.000000000000000000e+01,3.187837445167123196e+00,4.681216255250232194e+01,2.330551873091860755e-09,6.500000000000000000e+01,6.407999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.160000000000000000e+02,5.000000000000000000e+01,2.945284596078295181e+00,4.705471540935965891e+01,-5.437954344422943960e-09,6.500000000000000000e+01,6.415000000000000568e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.170000000000000000e+02,5.000000000000000000e+01,2.182975641799205668e+00,4.781702437529150984e+01,-1.709071379696481169e-08,6.500000000000000000e+01,6.437000000000000455e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.180000000000000000e+02,5.000000000000000000e+01,2.079024420761143688e+00,4.792097558156940806e+01,-2.330552064675926330e-09,6.500000000000000000e+01,6.440000000000000568e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.190000000000000000e+02,5.000000000000000000e+01,1.940422792710426947e+00,4.805957721039697361e+01,-3.107402523580180689e-09,6.500000000000000000e+01,6.443999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.200000000000000000e+02,5.000000000000000000e+01,1.074162617393275676e+00,4.892583740202798737e+01,-1.942126564393157321e-08,6.500000000000000000e+01,6.468999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.210000000000000000e+02,5.000000000000000000e+01,9.355609893425097523e-01,4.906443901376488981e+01,-3.107402715165347655e-09,6.500000000000000000e+01,6.473000000000000398e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.220000000000000000e+02,5.000000000000000000e+01,9.355609893425097523e-01,4.906443901065748747e+01,-3.483346874601725834e-17,6.500000000000000000e+01,6.473000000000000398e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.230000000000000000e+02,5.000000000000000000e+01,6.930081402535832880e-02,4.993069920539590356e+01,-1.942126560909810757e-08,6.500000000000000000e+01,6.498000000000000398e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.240000000000000000e+02,5.000000000000000000e+01,-1.732520350634204342e-01,5.017325204050137444e+01,-5.437954588256104951e-09,6.500000000000000000e+01,6.504999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.250000000000000000e+02,5.000000000000000000e+01,-1.732520350634204342e-01,5.017325203506342035e+01,-6.095856847515203018e-17,6.500000000000000000e+01,6.504999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.260000000000000000e+02,5.000000000000000000e+01,-2.772032561014825536e-01,5.027720325843203142e+01,-2.330551873091861996e-09,6.500000000000000000e+01,6.507999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.270000000000000000e+02,5.000000000000000000e+01,-1.178113838431337657e+00,5.117811385862945173e+01,-2.019811625958753096e-08,6.500000000000000000e+01,6.534000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.280000000000000000e+02,5.000000000000000000e+01,-1.282065059469399859e+00,5.128206506179995472e+01,-2.330552099509392384e-09,6.500000000000000000e+01,6.537000000000000455e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.290000000000000000e+02,5.000000000000000000e+01,-1.386016280507461840e+00,5.138601628283801404e+01,-2.330551899216963295e-09,6.500000000000000000e+01,6.540000000000000568e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.300000000000000000e+02,5.000000000000000000e+01,-1.628569129596240561e+00,5.162856913503419776e+01,-5.437954396672040617e-09,6.500000000000000000e+01,6.546999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.310000000000000000e+02,5.000000000000000000e+01,-2.390878083875330073e+00,5.239087810096604159e+01,-1.709071379696481169e-08,6.500000000000000000e+01,6.568999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.320000000000000000e+02,5.000000000000000000e+01,-2.737382154002220069e+00,5.273738216177072502e+01,-7.768506435223970761e-09,6.500000000000000000e+01,6.579000000000000625e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.330000000000000000e+02,5.000000000000000000e+01,-3.534341515293963898e+00,5.353434153316153044e+01,-1.786756444745313328e-08,6.500000000000000000e+01,6.601999999999999602e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.340000000000000000e+02,5.000000000000000000e+01,-3.187837445167123196e+00,5.318783743739862047e+01,7.768506043346369743e-09,6.500000000000000000e+01,6.592000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.350000000000000000e+02,5.000000000000000000e+01,-2.841333375040232756e+00,5.284133336727173003e+01,7.768506330723568875e-09,6.500000000000000000e+01,6.581999999999999318e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.360000000000000000e+02,5.000000000000000000e+01,-3.395739887243247157e+00,5.339573989967285428e+01,-1.242960990273996053e-08,6.500000000000000000e+01,6.598000000000000398e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.370000000000000000e+02,5.000000000000000000e+01,-3.534341515293963898e+00,5.353434151840136934e+01,-3.107402636788943195e-09,6.500000000000000000e+01,6.601999999999999602e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.380000000000000000e+02,5.000000000000000000e+01,-3.534341515293963898e+00,5.353434151529396701e+01,-3.483346786743077142e-17,6.500000000000000000e+01,6.601999999999999602e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.390000000000000000e+02,5.000000000000000000e+01,-3.534341515293963898e+00,5.353434151529396701e+01,-3.904773939836702834e-25,6.500000000000000000e+01,6.601999999999999602e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.400000000000000000e+02,5.000000000000000000e+01,-4.400601690611114947e+00,5.440060171003237599e+01,-1.942126560909810757e-08,6.500000000000000000e+01,6.626999999999999602e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.410000000000000000e+02,5.000000000000000000e+01,-4.643154539699943406e+00,5.464315454513789660e+01,-5.437954588257208410e-09,6.500000000000000000e+01,6.634000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.420000000000000000e+02,5.000000000000000000e+01,-4.643154539699943406e+00,5.464315453969994252e+01,-6.095856847516439311e-17,6.500000000000000000e+01,6.634000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.430000000000000000e+02,5.000000000000000000e+01,-4.643154539699943406e+00,5.464315453969994252e+01,-6.833354361887412485e-25,6.500000000000000000e+01,6.634000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.440000000000000000e+02,5.000000000000000000e+01,-4.643154539699943406e+00,5.464315453969994252e+01,-7.660076836310548875e-33,6.500000000000000000e+01,6.634000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.450000000000000000e+02,5.000000000000000000e+01,-5.093609830864846089e+00,5.509360984096390723e+01,-1.009905811673066290e-08,6.500000000000000000e+01,6.646999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.460000000000000000e+02,5.000000000000000000e+01,-5.751967564105873620e+00,5.575196757886603649e+01,-1.476016197612315022e-08,6.500000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.470000000000000000e+02,5.000000000000000000e+01,-5.751967564105873620e+00,5.575196756410587540e+01,-1.654589662203084779e-16,6.500000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.480000000000000000e+02,5.000000000000000000e+01,-5.855918785143935601e+00,5.585591878747448646e+01,-2.330551873091862823e-09,6.500000000000000000e+01,6.668999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.490000000000000000e+02,5.000000000000000000e+01,-6.098471634232763172e+00,5.609847163967071992e+01,-5.437954396673144076e-09,6.500000000000000000e+01,6.676000000000000512e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.500000000000000000e+02,5.000000000000000000e+01,-6.306374076308838283e+00,5.630637408096994534e+01,-4.661103807141185405e-09,6.500000000000000000e+01,6.681999999999999318e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.510000000000000000e+02,5.000000000000000000e+01,-6.756829367473790704e+00,5.675682937757284918e+01,-1.009905816898196647e-08,6.500000000000000000e+01,6.695000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.520000000000000000e+02,5.000000000000000000e+01,-6.860780588511852685e+00,5.686078059084240266e+01,-2.330551986300627397e-09,6.500000000000000000e+01,6.698000000000000398e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.530000000000000000e+02,5.000000000000000000e+01,-6.860780588511852685e+00,5.686078058851185091e+01,-2.612510099819862460e-17,6.500000000000000000e+01,6.698000000000000398e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.540000000000000000e+02,5.000000000000000000e+01,-7.207284658638693386e+00,5.720728466640719745e+01,-7.768506243638801314e-09,6.500000000000000000e+01,6.707999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.550000000000000000e+02,5.000000000000000000e+01,-7.761691170841658938e+00,5.776169118327126739e+01,-1.242961007690619024e-08,6.500000000000000000e+01,6.723999999999999488e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.560000000000000000e+02,5.000000000000000000e+01,-7.761691170841658938e+00,5.776169117084165805e+01,-1.393338661983032895e-16,6.500000000000000000e+01,6.723999999999999488e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.570000000000000000e+02,5.000000000000000000e+01,-7.969593612917782899e+00,5.796959361757888729e+01,-4.661103746183723992e-09,6.500000000000000000e+01,6.729999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.580000000000000000e+02,5.000000000000000000e+01,-7.969593612917782899e+00,5.796959361291778379e+01,-5.225019945829430651e-17,6.500000000000000000e+01,6.729999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.590000000000000000e+02,5.000000000000000000e+01,-7.969593612917782899e+00,5.796959361291778379e+01,-5.857160647125249794e-25,6.500000000000000000e+01,6.729999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.600000000000000000e+02,5.000000000000000000e+01,-7.969593612917782899e+00,5.796959361291778379e+01,-6.565779882546805712e-33,6.500000000000000000e+01,6.729999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.610000000000000000e+02,5.000000000000000000e+01,-7.969593612917782899e+00,5.796959361291778379e+01,-7.360130285518953820e-41,6.500000000000000000e+01,6.729999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.620000000000000000e+02,5.000000000000000000e+01,-7.969593612917782899e+00,5.796959361291778379e+01,-8.250583904558293544e-49,6.500000000000000000e+01,6.729999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.630000000000000000e+02,5.000000000000000000e+01,-7.969593612917782899e+00,5.796959361291778379e+01,-9.248767633921943233e-57,6.500000000000000000e+01,6.729999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.640000000000000000e+02,5.000000000000000000e+01,-7.969593612917782899e+00,5.796959361291778379e+01,-1.036771502911727443e-64,6.500000000000000000e+01,6.729999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.650000000000000000e+02,5.000000000000000000e+01,-7.969593612917782899e+00,5.796959361291778379e+01,-1.162203648956885295e-72,6.500000000000000000e+01,6.729999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.660000000000000000e+02,5.000000000000000000e+01,-7.969593612917782899e+00,5.796959361291778379e+01,-1.302811003056380729e-80,6.500000000000000000e+01,6.729999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.670000000000000000e+02,5.000000000000000000e+01,-8.212146462006611358e+00,5.821214646744456900e+01,-5.437954370548044018e-09,6.500000000000000000e+01,6.737000000000000455e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.680000000000000000e+02,5.000000000000000000e+01,-8.316097683044672451e+00,5.831609768537522598e+01,-2.330551934050427281e-09,6.500000000000000000e+01,6.740000000000000568e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.690000000000000000e+02,5.000000000000000000e+01,-8.558650532133452060e+00,5.855865053757140970e+01,-5.437954396672040617e-09,6.500000000000000000e+01,6.746999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.700000000000000000e+02,5.000000000000000000e+01,-9.113057044336416723e+00,5.911305705676602429e+01,-1.242961005078109018e-08,6.500000000000000000e+01,6.762999999999999545e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.710000000000000000e+02,5.000000000000000000e+01,-9.320959486412540684e+00,5.932095949107364419e+01,-4.661103885517588210e-09,6.500000000000000000e+01,6.768999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.720000000000000000e+02,5.000000000000000000e+01,-1.022187006874239579e+01,6.022187008894051274e+01,-2.019811628571263102e-08,6.500000000000000000e+01,6.795000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.730000000000000000e+02,5.000000000000000000e+01,-1.133068309314832689e+01,6.133068311800754202e+01,-2.485922020606258059e-08,6.500000000000000000e+01,6.826999999999999602e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.740000000000000000e+02,5.000000000000000000e+01,-1.122673187211026402e+01,6.122673186977971227e+01,2.330551594424128183e-09,6.500000000000000000e+01,6.823999999999999488e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.750000000000000000e+02,5.000000000000000000e+01,-1.056837413886923649e+01,6.056837412410907717e+01,1.476016188903948116e-08,6.500000000000000000e+01,6.804999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.760000000000000000e+02,5.000000000000000000e+01,-1.133068309314832689e+01,6.133068311023903618e+01,-1.709071357054728006e-08,6.500000000000000000e+01,6.826999999999999602e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.770000000000000000e+02,5.000000000000000000e+01,-1.133068309314832689e+01,6.133068309314832334e+01,-1.915840628256365873e-16,6.500000000000000000e+01,6.826999999999999602e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.780000000000000000e+02,5.000000000000000000e+01,-1.133068309314832689e+01,6.133068309314832334e+01,-2.147625549820861937e-24,6.500000000000000000e+01,6.826999999999999602e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.790000000000000000e+02,5.000000000000000000e+01,-1.133068309314832689e+01,6.133068309314832334e+01,-2.407452600293311412e-32,6.500000000000000000e+01,6.826999999999999602e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.800000000000000000e+02,5.000000000000000000e+01,-1.133068309314832689e+01,6.133068309314832334e+01,-2.698714411896649881e-40,6.500000000000000000e+01,6.826999999999999602e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.810000000000000000e+02,5.000000000000000000e+01,-1.133068309314832689e+01,6.133068309314832334e+01,-3.025214069050144820e-48,6.500000000000000000e+01,6.826999999999999602e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.820000000000000000e+02,5.000000000000000000e+01,-1.133068309314832689e+01,6.133068309314832334e+01,-3.391214766273466874e-56,6.500000000000000000e+01,6.826999999999999602e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.830000000000000000e+02,5.000000000000000000e+01,-1.133068309314832689e+01,6.133068309314832334e+01,-3.801495473873052472e-64,6.500000000000000000e+01,6.826999999999999602e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.840000000000000000e+02,5.000000000000000000e+01,-1.112278065107220293e+01,6.112278064641110120e+01,4.661103746183722337e-09,6.500000000000000000e+01,6.820999999999999375e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.850000000000000000e+02,5.000000000000000000e+01,-1.122673187211026402e+01,6.122673187444081577e+01,-2.330551820841661880e-09,6.500000000000000000e+01,6.823999999999999488e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.860000000000000000e+02,5.000000000000000000e+01,-1.133068309314832689e+01,6.133068309547887509e+01,-2.330551899216960399e-09,6.500000000000000000e+01,6.826999999999999602e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.870000000000000000e+02,5.000000000000000000e+01,-1.133068309314832689e+01,6.133068309314832334e+01,-2.612510002200516993e-17,6.500000000000000000e+01,6.826999999999999602e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.880000000000000000e+02,5.000000000000000000e+01,-1.143463431418638798e+01,6.143463431651694151e+01,-2.330551873091861582e-09,6.500000000000000000e+01,6.829999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.890000000000000000e+02,5.000000000000000000e+01,-1.198904082638935265e+01,6.198904083881896554e+01,-1.242961001594762454e-08,6.500000000000000000e+01,6.845999999999999375e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.900000000000000000e+02,5.000000000000000000e+01,-1.212764245444011912e+01,6.212764245754752324e+01,-3.107402636790048308e-09,6.500000000000000000e+01,6.850000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.910000000000000000e+02,5.000000000000000000e+01,-1.212764245444011912e+01,6.212764245444012090e+01,-3.483346786744315900e-17,6.500000000000000000e+01,6.850000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.920000000000000000e+02,5.000000000000000000e+01,-1.233554489651624309e+01,6.233554490117734304e+01,-4.661103746183722337e-09,6.500000000000000000e+01,6.856000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.930000000000000000e+02,5.000000000000000000e+01,-1.223159367547818199e+01,6.223159367314762846e+01,2.330551820841661880e-09,6.500000000000000000e+01,6.853000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.940000000000000000e+02,5.000000000000000000e+01,-1.243949611755430595e+01,6.243949612221540946e+01,-4.661103720058623107e-09,6.500000000000000000e+01,6.859000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.950000000000000000e+02,5.000000000000000000e+01,-1.243949611755430595e+01,6.243949611755430595e+01,-5.225019916543625902e-17,6.500000000000000000e+01,6.859000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.960000000000000000e+02,5.000000000000000000e+01,-1.243949611755430595e+01,6.243949611755430595e+01,-5.857160614296348458e-25,6.500000000000000000e+01,6.859000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.970000000000000000e+02,5.000000000000000000e+01,-1.257809774560502269e+01,6.257809774871242325e+01,-3.107402497455078977e-09,6.500000000000000000e+01,6.862999999999999545e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.980000000000000000e+02,5.000000000000000000e+01,-1.243949611755430595e+01,6.243949611444690362e+01,3.107402462621612508e-09,6.500000000000000000e+01,6.859000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.990000000000000000e+02,5.000000000000000000e+01,-1.243949611755430595e+01,6.243949611755430595e+01,3.483346591504389906e-17,6.500000000000000000e+01,6.859000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+02,5.000000000000000000e+01,-1.243949611755430595e+01,6.243949611755430595e+01,3.904773720977374370e-25,6.500000000000000000e+01,6.859000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.010000000000000000e+02,5.000000000000000000e+01,-1.268204896664308379e+01,6.268204897208103432e+01,-5.437954370546940559e-09,6.500000000000000000e+01,6.865999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.020000000000000000e+02,5.000000000000000000e+01,-1.257809774560502269e+01,6.257809774327446917e+01,2.330551812133295056e-09,6.500000000000000000e+01,6.862999999999999545e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.030000000000000000e+02,5.000000000000000000e+01,-1.243949611755430595e+01,6.243949611444690362e+01,3.107402523580178207e-09,6.500000000000000000e+01,6.859000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.040000000000000000e+02,5.000000000000000000e+01,-1.243949611755430595e+01,6.243949611755430595e+01,3.483346659837930007e-17,6.500000000000000000e+01,6.859000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.050000000000000000e+02,5.000000000000000000e+01,-1.257809774560502269e+01,6.257809774871242325e+01,-3.107402497455078563e-09,6.500000000000000000e+01,6.862999999999999545e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.060000000000000000e+02,5.000000000000000000e+01,-1.278600018768114666e+01,6.278600019234225016e+01,-4.661103781017188806e-09,6.500000000000000000e+01,6.868999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.070000000000000000e+02,5.000000000000000000e+01,-1.299390262975727062e+01,6.299390263441837590e+01,-4.661103798433922453e-09,6.500000000000000000e+01,6.875000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.080000000000000000e+02,5.000000000000000000e+01,-1.334040669988411132e+01,6.334040670765261893e+01,-7.768506295889001430e-09,6.500000000000000000e+01,6.884999999999999432e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.090000000000000000e+02,5.000000000000000000e+01,-1.358295954897293889e+01,6.358295955441089120e+01,-5.437954457631710602e-09,6.500000000000000000e+01,6.892000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.100000000000000000e+02,5.000000000000000000e+01,-1.358295954897293889e+01,6.358295954897293711e+01,-6.095856701087424809e-17,6.500000000000000000e+01,6.892000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.110000000000000000e+02,5.000000000000000000e+01,-1.358295954897293889e+01,6.358295954897293711e+01,-6.833354197742917744e-25,6.500000000000000000e+01,6.892000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.120000000000000000e+02,5.000000000000000000e+01,-1.379086199104906463e+01,6.379086199571016635e+01,-4.661103746183722337e-09,6.500000000000000000e+01,6.898000000000000398e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.130000000000000000e+02,5.000000000000000000e+01,-1.469177257337886999e+01,6.469177259357698517e+01,-2.019811628571152591e-08,6.500000000000000000e+01,6.923999999999999488e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.140000000000000000e+02,5.000000000000000000e+01,-1.469177257337886999e+01,6.469177257337886999e+01,-2.264175315716415074e-16,6.500000000000000000e+01,6.923999999999999488e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.150000000000000000e+02,4.999999999999999289e+01,-1.489967501545499395e+01,6.489967502011609213e+01,-4.661103746183724819e-09,6.500000000000000000e+01,6.929999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.160000000000000000e+02,5.000000000000000000e+01,-1.469177257337886999e+01,6.469177256871776649e+01,4.661103693933523049e-09,6.500000000000000000e+01,6.923999999999999488e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.170000000000000000e+02,5.000000000000000000e+01,-1.469177257337886999e+01,6.469177257337886999e+01,5.225019887257822385e-17,6.500000000000000000e+01,6.923999999999999488e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.180000000000000000e+02,5.000000000000000000e+01,-1.469177257337886999e+01,6.469177257337886999e+01,5.857160581467448959e-25,6.500000000000000000e+01,6.923999999999999488e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.190000000000000000e+02,5.000000000000000000e+01,-1.469177257337886999e+01,6.469177257337886999e+01,6.565779808945500552e-33,6.500000000000000000e+01,6.923999999999999488e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+02,5.000000000000000000e+01,-1.469177257337886999e+01,6.469177257337886999e+01,7.360130203013112202e-41,6.500000000000000000e+01,6.923999999999999488e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.210000000000000000e+02,5.000000000000000000e+01,-1.469177257337886999e+01,6.469177257337886999e+01,8.250583812070612897e-49,6.500000000000000000e+01,6.923999999999999488e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.220000000000000000e+02,5.000000000000000000e+01,-1.469177257337886999e+01,6.469177257337886999e+01,9.248767530244787665e-57,6.500000000000000000e+01,6.923999999999999488e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.230000000000000000e+02,4.999999999999999289e+01,-1.489967501545499395e+01,6.489967502011609213e+01,-4.661103746183722337e-09,6.500000000000000000e+01,6.929999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.240000000000000000e+02,4.999999999999999289e+01,-1.489967501545499395e+01,6.489967501545498862e+01,-5.225019945829428802e-17,6.500000000000000000e+01,6.929999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.250000000000000000e+02,5.000000000000000000e+01,-1.524617908558188439e+01,6.524617909335039201e+01,-7.768506243639904773e-09,6.500000000000000000e+01,6.940000000000000568e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.260000000000000000e+02,5.000000000000000000e+01,-1.580058559778484906e+01,6.580058561021445485e+01,-1.242961007690619024e-08,6.500000000000000000e+01,6.956000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.270000000000000000e+02,5.000000000000000000e+01,-1.580058559778484906e+01,6.580058559778484550e+01,-1.393338661983032895e-16,6.500000000000000000e+01,6.956000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.280000000000000000e+02,4.999999999999999289e+01,-1.489967501545499395e+01,6.489967499525687344e+01,2.019811623346243091e-08,6.500000000000000000e+01,6.929999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.290000000000000000e+02,4.999999999999999289e+01,-1.489967501545499395e+01,6.489967501545498862e+01,2.264175309859378246e-16,6.500000000000000000e+01,6.929999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.300000000000000000e+02,5.000000000000000000e+01,-1.545408152765795862e+01,6.545408154008757151e+01,-1.242960998982252117e-08,6.500000000000000000e+01,6.945999999999999375e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.310000000000000000e+02,5.000000000000000000e+01,-1.580058559778484906e+01,6.580058560555335134e+01,-7.768506382973770646e-09,6.500000000000000000e+01,6.956000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.320000000000000000e+02,5.000000000000000000e+01,-1.580058559778484906e+01,6.580058559778484550e+01,-8.708366732573744086e-17,6.500000000000000000e+01,6.956000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.330000000000000000e+02,5.000000000000000000e+01,-1.580058559778484906e+01,6.580058559778484550e+01,-9.761934586963338885e-25,6.500000000000000000e+01,6.956000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.340000000000000000e+02,5.000000000000000000e+01,-1.635499210998781550e+01,6.635499212241742839e+01,-1.242960998982252448e-08,6.500000000000000000e+01,6.971999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.350000000000000000e+02,5.000000000000000000e+01,-1.670149618011465620e+01,6.670149618788316559e+01,-7.768506382972667187e-09,6.500000000000000000e+01,6.981999999999999318e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.360000000000000000e+02,5.000000000000000000e+01,-1.690939862219077838e+01,6.690939862685188189e+01,-4.661103833267389749e-09,6.500000000000000000e+01,6.987999999999999545e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.370000000000000000e+02,5.000000000000000000e+01,-1.690939862219077838e+01,6.690939862219077838e+01,-5.225020043448774885e-17,6.500000000000000000e+01,6.987999999999999545e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.380000000000000000e+02,5.000000000000000000e+01,-1.690939862219077838e+01,6.690939862219077838e+01,-5.857160756554914486e-25,6.500000000000000000e+01,6.987999999999999545e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.390000000000000000e+02,5.000000000000000000e+01,-1.690939862219077838e+01,6.690939862219077838e+01,-6.565780005215643995e-33,6.500000000000000000e+01,6.987999999999999545e+01,5.000000000000000000e+01,1.000000000000000000e+00
