t,MV,MVP,MVI,MVD,SP,PV,DV,Man
1.600000000000000000e+01,5.000000000000000000e+01,5.343092761356190579e+01,-3.430927603462847308e+00,-1.009905828218962717e-08,6.500000000000000000e+01,4.957999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.700000000000000000e+01,5.000000000000000000e+01,5.298047232239697735e+01,-2.980472312297919313e+00,-1.009905822993998292e-08,6.500000000000000000e+01,4.971000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.800000000000000000e+01,5.000000000000000000e+01,5.232211458915595159e+01,-2.322114574395789610e+00,-1.476016197612315188e-08,6.500000000000000000e+01,4.989999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.900000000000000000e+01,5.000000000000000000e+01,5.221816336811788517e+01,-2.218163365787332975e+00,-2.330552038550827513e-09,6.500000000000000000e+01,4.992999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.000000000000000000e+01,5.000000000000000000e+01,5.207956174006714178e+01,-2.079561736959739449e+00,-3.107402523580732832e-09,6.500000000000000000e+01,4.996999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.100000000000000000e+01,5.000000000000000000e+01,5.121330156474999029e+01,-1.213301545328724584e+00,-1.942126564393157321e-08,6.500000000000000000e+01,5.021999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.200000000000000000e+01,5.000000000000000000e+01,5.097074871566118759e+01,-9.707487102232329468e-01,-5.437954588256656680e-09,6.500000000000000000e+01,5.028999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.300000000000000000e+01,5.000000000000000000e+01,5.006983813333135913e+01,-6.983811313324284065e-02,-2.019811629442044736e-08,6.500000000000000000e+01,5.054999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.400000000000000000e+01,5.000000000000000000e+01,5.006983813333135913e+01,-6.983813333135890922e-02,-2.264175316692670380e-16,6.500000000000000000e+01,5.054999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.500000000000000000e+01,5.000000000000000000e+01,4.896102510892540494e+01,1.038974915933815080e+00,-2.485921997964560151e-08,6.500000000000000000e+01,5.086999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.600000000000000000e+01,5.000000000000000000e+01,4.896102510892540494e+01,1.038974891074595286e+00,-2.786677304442259312e-16,6.500000000000000000e+01,5.086999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.700000000000000000e+01,5.000000000000000000e+01,4.885707388788734562e+01,1.142926114443206353e+00,-2.330551873091864477e-09,6.500000000000000000e+01,5.089999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.800000000000000000e+01,5.000000000000000000e+01,4.785221208451945074e+01,2.147787938009217523e+00,-2.252866813267883999e-08,6.500000000000000000e+01,5.118999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.900000000000000000e+01,5.000000000000000000e+01,4.695130150218959386e+01,3.048698518008522651e+00,-2.019811648600506259e-08,6.500000000000000000e+01,5.145000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+01,5.000000000000000000e+01,4.674339906011349655e+01,3.256600944547607401e+00,-4.661103972600704719e-09,6.500000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.100000000000000000e+01,5.000000000000000000e+01,4.559993562869483696e+01,4.400064396941234079e+00,-2.563607065626012496e-08,6.500000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,5.000000000000000000e+01,4.518413074454261391e+01,4.815869264779593983e+00,-9.322207779742989446e-09,6.500000000000000000e+01,5.196000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.300000000000000000e+01,5.000000000000000000e+01,4.449112260428890409e+01,5.508877411248108480e+00,-1.553701259177855873e-08,6.500000000000000000e+01,5.215999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.400000000000000000e+01,5.000000000000000000e+01,4.449112260428890409e+01,5.508877395711095915e+00,-1.741673326990695081e-16,6.500000000000000000e+01,5.215999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.500000000000000000e+01,5.000000000000000000e+01,4.338230957988294989e+01,6.617690444976269681e+00,-2.485921997964560151e-08,6.500000000000000000e+01,5.247999999999999687e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.600000000000000000e+01,5.000000000000000000e+01,4.237744777651503369e+01,7.622552246013635013e+00,-2.252866838522202092e-08,6.500000000000000000e+01,5.277000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.700000000000000000e+01,5.000000000000000000e+01,4.227349655547699570e+01,7.726503446853556056e+00,-2.330552125633943194e-09,6.500000000000000000e+01,5.279999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.800000000000000000e+01,5.000000000000000000e+01,4.126863475210907950e+01,8.731365270419589208e+00,-2.252866813267939255e-08,6.500000000000000000e+01,5.309000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.900000000000000000e+01,5.000000000000000000e+01,4.113003312405833611e+01,8.869966879049066222e+00,-3.107402749998261980e-09,6.500000000000000000e+01,5.313000000000000256e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.000000000000000000e+01,5.000000000000000000e+01,4.092213068198223880e+01,9.077869322678864705e+00,-4.661103781016639558e-09,6.500000000000000000e+01,5.318999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.100000000000000000e+01,5.000000000000000000e+01,4.002122009965238192e+01,9.978779920545735038e+00,-2.019811628571263102e-08,6.500000000000000000e+01,5.345000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.200000000000000000e+01,5.000000000000000000e+01,3.991726887861434392e+01,1.008273112371620783e+01,-2.330552099508841068e-09,6.500000000000000000e+01,5.347999999999999687e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.300000000000000000e+01,5.000000000000000000e+01,3.891240707524642772e+01,1.108759294728224098e+01,-2.252866813267939255e-08,6.500000000000000000e+01,5.377000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.400000000000000000e+01,5.000000000000000000e+01,3.891240707524642772e+01,1.108759292475357228e+01,-2.525426310079429884e-16,6.500000000000000000e+01,5.377000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.500000000000000000e+01,5.000000000000000000e+01,3.780359405084047353e+01,1.219640597401874693e+01,-2.485921997964560151e-08,6.500000000000000000e+01,5.409000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.600000000000000000e+01,5.000000000000000000e+01,3.769964282980243553e+01,1.230035717252811622e+01,-2.330552151759039944e-09,6.500000000000000000e+01,5.411999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.700000000000000000e+01,5.000000000000000000e+01,3.669478102643454775e+01,1.330521899609412095e+01,-2.252866813267884330e-08,6.500000000000000000e+01,5.440999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.800000000000000000e+01,5.000000000000000000e+01,3.655617939838377595e+01,1.344382060472362639e+01,-3.107402749998813709e-09,6.500000000000000000e+01,5.445000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.900000000000000000e+01,5.000000000000000000e+01,3.555131759501588817e+01,1.444868242751278054e+01,-2.252866814138720888e-08,6.500000000000000000e+01,5.474000000000000199e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.000000000000000000e+01,5.000000000000000000e+01,3.555131759501588817e+01,1.444868240498411183e+01,-2.525426311055561930e-16,6.500000000000000000e+01,5.474000000000000199e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.100000000000000000e+01,5.000000000000000000e+01,3.444250457060993398e+01,1.555749545424928648e+01,-2.485921997964560151e-08,6.500000000000000000e+01,5.506000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.200000000000000000e+01,5.000000000000000000e+01,3.444250457060993398e+01,1.555749542939006602e+01,-2.786677304442259312e-16,6.500000000000000000e+01,5.506000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.300000000000000000e+01,5.000000000000000000e+01,3.354159398828009842e+01,1.645840603191801677e+01,-2.019811623346188166e-08,6.500000000000000000e+01,5.532000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.400000000000000000e+01,5.000000000000000000e+01,3.333369154620397978e+01,1.666630845845712372e+01,-4.661103972601253140e-09,6.500000000000000000e+01,5.538000000000000256e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.500000000000000000e+01,5.000000000000000000e+01,3.267533381296294692e+01,1.732466620179721417e+01,-1.476016191516458618e-08,6.500000000000000000e+01,5.557000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.600000000000000000e+01,5.000000000000000000e+01,3.222487852179801848e+01,1.777512148830103911e+01,-1.009905828219018138e-08,6.500000000000000000e+01,5.570000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.700000000000000000e+01,5.000000000000000000e+01,3.108141509037938732e+01,1.891858493525668194e+01,-2.563607071721813480e-08,6.500000000000000000e+01,5.603000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.800000000000000000e+01,5.000000000000000000e+01,3.031910613610029870e+01,1.968089388099041415e+01,-1.709071402338234332e-08,6.500000000000000000e+01,5.625000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.900000000000000000e+01,5.000000000000000000e+01,2.997260206597343313e+01,2.002739794179507271e+01,-7.768506435223421513e-09,6.500000000000000000e+01,5.635000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+01,5.000000000000000000e+01,2.997260206597343313e+01,2.002739793402656687e+01,-8.708366791144736055e-17,6.500000000000000000e+01,5.635000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.100000000000000000e+01,5.000000000000000000e+01,2.907169148364360112e+01,2.092830853655451406e+01,-2.019811623346187835e-08,6.500000000000000000e+01,5.660999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.200000000000000000e+01,5.000000000000000000e+01,2.886378904156747893e+01,2.113621096309362457e+01,-4.661103972601253140e-09,6.500000000000000000e+01,5.667000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.300000000000000000e+01,5.000000000000000000e+01,2.806682968027570979e+01,2.193317033759185364e+01,-1.786756441262022019e-08,6.500000000000000000e+01,5.689999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.400000000000000000e+01,5.000000000000000000e+01,2.775497601716152474e+01,2.224502398983013052e+01,-6.991655819568015491e-09,6.500000000000000000e+01,5.699000000000000199e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.500000000000000000e+01,5.000000000000000000e+01,2.775497601716152474e+01,2.224502398283847526e+01,-7.837530143268635497e-17,6.500000000000000000e+01,5.699000000000000199e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.600000000000000000e+01,5.000000000000000000e+01,2.675011421379362986e+01,2.324988580873503707e+01,-2.252866810655373993e-08,6.500000000000000000e+01,5.728000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.700000000000000000e+01,5.000000000000000000e+01,2.664616299275556699e+01,2.335383700957498476e+01,-2.330552125634492029e-09,6.500000000000000000e+01,5.731000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.800000000000000000e+01,5.000000000000000000e+01,2.664616299275556699e+01,2.335383700724443301e+01,-2.612510256010812496e-17,6.500000000000000000e+01,5.731000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.900000000000000000e+01,5.000000000000000000e+01,2.574525241042573853e+01,2.425474760977237665e+01,-2.019811623346187835e-08,6.500000000000000000e+01,5.757000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+01,5.000000000000000000e+01,2.550269956133693583e+01,2.449730044410101826e+01,-5.437954596965023090e-09,6.500000000000000000e+01,5.764000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.100000000000000000e+01,5.000000000000000000e+01,2.550269956133693583e+01,2.449730043866306417e+01,-6.095856857277754848e-17,6.500000000000000000e+01,5.764000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.200000000000000000e+01,5.000000000000000000e+01,2.539874834029887296e+01,2.460125166203167879e+01,-2.330551873091861996e-09,6.500000000000000000e+01,5.767000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.300000000000000000e+01,5.000000000000000000e+01,2.463643938601978434e+01,2.536356063107092851e+01,-1.709071376213134605e-08,6.500000000000000000e+01,5.789000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.400000000000000000e+01,5.000000000000000000e+01,2.439388653693098163e+01,2.560611346850697245e+01,-5.437954562131557450e-09,6.500000000000000000e+01,5.796000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.500000000000000000e+01,5.000000000000000000e+01,2.439388653693098163e+01,2.560611346306901837e+01,-6.095856818230018880e-17,6.500000000000000000e+01,5.796000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.600000000000000000e+01,5.000000000000000000e+01,2.383948002472801520e+01,2.616051998770159415e+01,-1.242960998982252448e-08,6.500000000000000000e+01,5.811999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.700000000000000000e+01,5.000000000000000000e+01,2.328507351252502389e+01,2.671492649990458546e+01,-1.242961012915694125e-08,6.500000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.800000000000000000e+01,5.000000000000000000e+01,2.318112229148696457e+01,2.681887771084358718e+01,-2.330552012425727868e-09,6.500000000000000000e+01,5.831000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.900000000000000000e+01,5.000000000000000000e+01,2.217626048811906969e+01,2.782373953440959724e+01,-2.252866813267883999e-08,6.500000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+01,5.000000000000000000e+01,2.203765886006832986e+01,2.796234114303907248e+01,-3.107402749998261980e-09,6.500000000000000000e+01,5.864000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.100000000000000000e+01,5.000000000000000000e+01,2.137930112682730055e+01,2.862069888793286054e+01,-1.476016189774785336e-08,6.500000000000000000e+01,5.882999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.200000000000000000e+01,5.000000000000000000e+01,2.103279705670043498e+01,2.896720295106807086e+01,-7.768506409098319801e-09,6.500000000000000000e+01,5.892999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.300000000000000000e+01,5.000000000000000000e+01,2.103279705670043498e+01,2.896720294329956502e+01,-8.708366761858930689e-17,6.500000000000000000e+01,5.892999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.400000000000000000e+01,5.000000000000000000e+01,2.082489461462431279e+01,2.917510539003679071e+01,-4.661103746183723165e-09,6.500000000000000000e+01,5.899000000000000199e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.500000000000000000e+01,5.000000000000000000e+01,2.016653688138328349e+01,2.983346313337687761e+01,-1.476016191516458452e-08,6.500000000000000000e+01,5.917999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.600000000000000000e+01,5.000000000000000000e+01,1.992398403229448078e+01,3.007601597314347330e+01,-5.437954536006458219e-09,6.500000000000000000e+01,5.925000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.700000000000000000e+01,5.000000000000000000e+01,1.982003281125641792e+01,3.017996719107413384e+01,-2.330551934050428936e-09,6.500000000000000000e+01,5.928000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.800000000000000000e+01,5.000000000000000000e+01,1.902307344996465233e+01,3.097692656790291110e+01,-1.786756438649511682e-08,6.500000000000000000e+01,5.950999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.900000000000000000e+01,5.000000000000000000e+01,1.881517100788852659e+01,3.118482899677257691e+01,-4.661103946476153909e-09,6.500000000000000000e+01,5.957000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+01,5.000000000000000000e+01,1.881517100788852659e+01,3.118482899211147341e+01,-5.225020170353920788e-17,6.500000000000000000e+01,5.957000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.100000000000000000e+01,5.000000000000000000e+01,1.916167507801539216e+01,3.083832491421610200e+01,7.768506243639353871e-09,6.500000000000000000e+01,5.946999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.200000000000000000e+01,5.000000000000000000e+01,1.881517100788852659e+01,3.118482899987997925e+01,-7.768506156555688114e-09,6.500000000000000000e+01,5.957000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.300000000000000000e+01,5.000000000000000000e+01,1.891912222892658946e+01,3.108087776874285879e+01,2.330551786008196239e-09,6.500000000000000000e+01,5.953999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.400000000000000000e+01,5.000000000000000000e+01,1.881517100788852659e+01,3.118482899444202516e+01,-2.330551846966762352e-09,6.500000000000000000e+01,5.957000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.500000000000000000e+01,5.000000000000000000e+01,1.881517100788852659e+01,3.118482899211147341e+01,-2.612509943628912117e-17,6.500000000000000000e+01,5.957000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.600000000000000000e+01,5.000000000000000000e+01,1.881517100788852659e+01,3.118482899211147341e+01,-2.928580290733725398e-25,6.500000000000000000e+01,5.957000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.700000000000000000e+01,5.000000000000000000e+01,1.881517100788852659e+01,3.118482899211147341e+01,-3.282889904472750960e-33,6.500000000000000000e+01,5.957000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.800000000000000000e+01,5.000000000000000000e+01,1.826076449568556370e+01,3.173923551674404564e+01,-1.242960998982252448e-08,6.500000000000000000e+01,5.972999999999999687e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.900000000000000000e+01,5.000000000000000000e+01,1.791426042555869813e+01,3.208573958220981126e+01,-7.768506382973219743e-09,6.500000000000000000e+01,5.982999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,5.000000000000000000e+01,1.791426042555869813e+01,3.208573957444130542e+01,-8.708366732573126556e-17,6.500000000000000000e+01,5.982999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.010000000000000000e+02,5.000000000000000000e+01,1.770635798348257239e+01,3.229364202117852756e+01,-4.661103746183723165e-09,6.500000000000000000e+01,5.989000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.020000000000000000e+02,5.000000000000000000e+01,1.770635798348257239e+01,3.229364201651742405e+01,-5.225019945829429418e-17,6.500000000000000000e+01,5.989000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.030000000000000000e+02,5.000000000000000000e+01,1.770635798348257239e+01,3.229364201651742405e+01,-5.857160647125247958e-25,6.500000000000000000e+01,5.989000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.040000000000000000e+02,5.000000000000000000e+01,1.715195147127960595e+01,3.284804854115000694e+01,-1.242960998982252448e-08,6.500000000000000000e+01,6.004999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.050000000000000000e+02,5.000000000000000000e+01,1.659754495907661820e+01,3.340245505335299470e+01,-1.242961012915694125e-08,6.500000000000000000e+01,6.021000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.060000000000000000e+02,5.000000000000000000e+01,1.659754495907661820e+01,3.340245504092338535e+01,-1.393338667840255597e-16,6.500000000000000000e+01,6.021000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.070000000000000000e+02,5.000000000000000000e+01,1.645894333102587481e+01,3.354105667208152397e+01,-3.107402497455632774e-09,6.500000000000000000e+01,6.025000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.080000000000000000e+02,5.000000000000000000e+01,1.645894333102587481e+01,3.354105666897412164e+01,-3.483346630552748335e-17,6.500000000000000000e+01,6.025000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.090000000000000000e+02,5.000000000000000000e+01,1.659754495907661820e+01,3.340245503781598302e+01,3.107402497455630706e-09,6.500000000000000000e+01,6.021000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+02,5.000000000000000000e+01,1.659754495907661820e+01,3.340245504092338535e+01,3.483346630552745870e-17,6.500000000000000000e+01,6.021000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.110000000000000000e+02,5.000000000000000000e+01,1.590453681882291193e+01,3.409546319671409975e+01,-1.553701248727815518e-08,6.500000000000000000e+01,6.040999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.120000000000000000e+02,5.000000000000000000e+01,1.545408152765798349e+01,3.454591848244107410e+01,-1.009905829089854697e-08,6.500000000000000000e+01,6.053999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.130000000000000000e+02,5.000000000000000000e+01,1.545408152765798349e+01,3.454591847234201651e+01,-1.132087674453557970e-16,6.500000000000000000e+01,6.053999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.140000000000000000e+02,5.000000000000000000e+01,1.434526850325202929e+01,3.565473152160718939e+01,-2.485921997964559821e-08,6.500000000000000000e+01,6.085999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.150000000000000000e+02,5.000000000000000000e+01,1.434526850325202929e+01,3.565473149674797071e+01,-2.786677304442258819e-16,6.500000000000000000e+01,6.085999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.160000000000000000e+02,5.000000000000000000e+01,1.399876443312516372e+01,3.600123557464334567e+01,-7.768506243639357179e-09,6.500000000000000000e+01,6.096000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.170000000000000000e+02,5.000000000000000000e+01,1.323645547884607332e+01,3.676354453824463775e+01,-1.709071382308991175e-08,6.500000000000000000e+01,6.117999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.180000000000000000e+02,5.000000000000000000e+01,1.323645547884607332e+01,3.676354452115392490e+01,-1.915840656565975836e-16,6.500000000000000000e+01,6.117999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.190000000000000000e+02,5.000000000000000000e+01,1.299390262975727062e+01,3.700609737568068169e+01,-5.437954370547494770e-09,6.500000000000000000e+01,6.125000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.200000000000000000e+02,5.000000000000000000e+01,1.288995140871920775e+01,3.711004859361134578e+01,-2.330551934050427281e-09,6.500000000000000000e+01,6.128000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.210000000000000000e+02,5.000000000000000000e+01,1.212764245444011912e+01,3.787235756265059194e+01,-1.709071376213134605e-08,6.500000000000000000e+01,6.150000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.220000000000000000e+02,5.000000000000000000e+01,1.212764245444011912e+01,3.787235754555987910e+01,-1.915840649732621826e-16,6.500000000000000000e+01,6.150000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.230000000000000000e+02,5.000000000000000000e+01,1.122673187211028889e+01,3.877326814808782274e+01,-2.019811623346188166e-08,6.500000000000000000e+01,6.175999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.240000000000000000e+02,5.000000000000000000e+01,1.098417902302148619e+01,3.901582098241647145e+01,-5.437954596965023090e-09,6.500000000000000000e+01,6.182999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.250000000000000000e+02,5.000000000000000000e+01,1.098417902302148619e+01,3.901582097697851736e+01,-6.095856857277754848e-17,6.500000000000000000e+01,6.182999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.260000000000000000e+02,5.000000000000000000e+01,1.098417902302148619e+01,3.901582097697851736e+01,-6.833354372829685321e-25,6.500000000000000000e+01,6.182999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
